time/fps,time/iterations,train/policy_loss,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,train/value_loss,train/entropy_loss,train/explained_variance,time/time_elapsed,train/learning_rate
1153,20200,-1.8476295471191406,20199,10.256820700000002,368.97,202000,22.970918655395508,-0.5998224020004272,-0.3943377733230591,175,0.0007
1154,20300,0.738825798034668,20299,10.568113819999999,351.2,203000,2.7697205543518066,-0.6581898927688599,0.2578471899032593,175,0.0007
1154,20400,1.4448232650756836,20399,10.352387409999999,351.57,204000,7.0155792236328125,-0.6188735365867615,0.9861571239307523,176,0.0007
1154,20500,-3.520510196685791,20499,13.00663071,344.11,205000,33.91582489013672,-0.45632442831993103,-2.0078036785125732,177,0.0007
1153,20600,0.5212728977203369,20599,18.60783729,332.75,206000,11.71906852722168,-0.4943113923072815,0.4731658697128296,178,0.0007
1153,20700,0.5106307864189148,20699,19.2158508,329.31,207000,1.5892822742462158,-0.7149980068206787,-0.0531156063079834,179,0.0007
1153,20800,-0.11346735805273056,20799,19.370245969999996,337.8,208000,1.1912038326263428,-0.7730624675750732,0.01597076654434204,180,0.0007
1153,20900,-5.690294347004965e-05,20899,24.15621519999999,333.57,209000,0.00010697043035179377,-0.03667271137237549,0.00587010383605957,181,0.0007
1153,21000,-1.4500383138656616,20999,32.24359532,331.87,210000,5.430487632751465,-0.6496659517288208,0.011345624923706055,182,0.0007
1153,21100,0.16648532450199127,21099,31.790950569999996,332.2,211000,2.059945821762085,-0.8895829916000366,-0.18262243270874023,182,0.0007
1153,21200,-0.0,21199,30.926202349999997,339.13,212000,0.7055156230926514,-4.563845322991256e-06,0.00023514032363891602,183,0.0007
1154,21300,0.48605793714523315,21299,36.66608435,342.98,213000,1.190448522567749,-0.938412070274353,0.9110505357384682,184,0.0007
1153,21400,-0.1327039897441864,21399,40.24218837,347.4,214000,0.3796370327472687,-0.7232915163040161,0.9547113887965679,185,0.0007
1153,21500,0.02618132159113884,21499,43.69681365,347.85,215000,1.5755491256713867,-0.6315151453018188,0.34631288051605225,186,0.0007
1153,21600,-0.42152905464172363,21599,43.79703436,355.84,216000,1.4598877429962158,-0.6686338782310486,-0.4170891046524048,187,0.0007
1153,21700,2.002715826034546,21699,42.12262054000001,364.07,217000,10.09187126159668,-0.7638469934463501,0.1025550365447998,188,0.0007
1153,21800,-0.4980893135070801,21799,41.88177394,371.95,218000,1.3588521480560303,-1.1335474252700806,0.21599388122558594,188,0.0007
1153,21900,-0.11445000022649765,21899,44.2254929,375.55,219000,3.00036883354187,-0.808746337890625,-0.49443161487579346,189,0.0007
1153,22000,0.20006871223449707,21999,46.44872548,383.01,220000,3.10686993598938,-0.5677269101142883,-0.4949911832809448,190,0.0007
1153,22100,0.9895099401473999,22099,48.17119485,390.0,221000,6.157340049743652,-0.6685793399810791,-0.8871328830718994,191,0.0007
1153,22200,0.37795671820640564,22199,48.77415477,398.38,222000,0.7191137075424194,-0.6857362389564514,0.10660409927368164,192,0.0007
1153,22300,-3.7910633087158203,22299,49.50264067,403.73,223000,19.100387573242188,-0.4157863259315491,0.5334933400154114,193,0.0007
1153,22400,-0.49268168210983276,22399,49.38844476,412.12,224000,2.87809157371521,-0.7538850903511047,-0.5337027311325073,194,0.0007
1153,22500,-0.5895349979400635,22499,48.66092215999999,415.58,225000,2.1347692012786865,-0.6759734749794006,0.7493387460708618,195,0.0007
1153,22600,0.48305755853652954,22599,48.932490099999995,421.88,226000,3.036318302154541,-0.9100034832954407,0.7212671041488647,195,0.0007
1153,22700,-1.9303443431854248,22699,51.381527059999996,427.9,227000,4.928414344787598,-0.6528152227401733,0.44428277015686035,196,0.0007
1153,22800,-0.8925662040710449,22799,56.84177871000001,427.56,228000,0.5831882953643799,-0.8271601796150208,0.9133326709270477,197,0.0007
1153,22900,-0.2691810131072998,22899,55.97510410000001,432.53,229000,0.5801101326942444,-0.7953416705131531,0.879902683198452,198,0.0007
1153,23000,0.3673981726169586,22999,56.520123649999995,436.35,230000,1.2166095972061157,-0.6942442059516907,0.8189612627029419,199,0.0007
1153,23100,-0.6228406429290771,23099,59.91105165,436.42,231000,0.6502506136894226,-0.8088489770889282,0.8496654331684113,200,0.0007
1153,23200,-1.2812172174453735,23199,57.82316487,441.54,232000,3.4013848304748535,-0.7810418605804443,0.8270642310380936,201,0.0007
1153,23300,-0.6672409772872925,23299,58.16761196999999,441.54,233000,1.0320510864257812,-0.5196884870529175,0.882447138428688,202,0.0007
1152,23400,1.0671724081039429,23399,59.89101534,440.98,234000,2.842491388320923,-0.9045625925064087,0.483351469039917,202,0.0007
1152,23500,-1.168728232383728,23499,56.75798683,448.78,235000,3.0665206909179688,-0.5969728231430054,0.6680455505847931,203,0.0007
1152,23600,0.22212724387645721,23599,55.27619434,457.34,236000,1.4726004600524902,-0.8263471722602844,0.14071083068847656,204,0.0007
1152,23700,-0.4280308187007904,23699,51.90364735,464.04,237000,1.4573886394500732,-0.8365868330001831,0.3686800003051758,205,0.0007
1153,23800,-1.6278390884399414,23799,51.80286250000001,464.04,238000,10.207235336303711,-0.7578538656234741,0.2659980058670044,206,0.0007
1153,23900,-0.1743323802947998,23899,51.50589822000002,471.86,239000,0.4464559555053711,-0.655615508556366,0.8850953876972198,207,0.0007
1153,24000,-0.02000218816101551,23999,52.26711206000001,479.12,240000,0.08377856016159058,-0.7475203275680542,0.9726477358490229,208,0.0007
1153,24100,3.3052566051483154,24099,50.06303698000001,476.99,241000,18.0690860748291,-0.88422030210495,-0.1337873935699463,208,0.0007
1153,24200,0.2707790732383728,24199,46.628499680000004,480.19,242000,5.191191673278809,-0.5970467329025269,0.47321414947509766,209,0.0007
1153,24300,0.7066394686698914,24299,47.142742180000006,485.7,243000,1.8432105779647827,-0.8012014627456665,-0.31065869331359863,210,0.0007
1153,24400,0.6041094660758972,24399,43.403002829999984,492.86,244000,2.2108101844787598,-0.9026452898979187,-0.20978868007659912,211,0.0007
1153,24500,0.12696433067321777,24499,40.720228339999984,500.12,245000,0.47236841917037964,-0.7085162997245789,0.8225812017917633,212,0.0007
1153,24600,0.3980996906757355,24599,40.8353494,508.15,246000,1.4406439065933228,-0.40873241424560547,0.5095694661140442,213,0.0007
1153,24700,0.4497191309928894,24699,40.69158939,516.03,247000,2.2985501289367676,-0.655238151550293,0.7937408685684204,214,0.0007
1153,24800,-0.24174781143665314,24799,38.232490909999996,523.27,248000,0.6674136519432068,-0.656031608581543,0.7435616254806519,214,0.0007
1154,24900,-0.916032612323761,24899,38.31021502,530.88,249000,2.208076000213623,-0.4119088649749756,0.6555170714855194,215,0.0007
1154,25000,-0.39289551973342896,24999,39.24805099999999,533.56,250000,1.3976447582244873,-0.6342883110046387,0.8137505501508713,216,0.0007
1153,25100,-0.4050214886665344,25099,39.01968499,536.47,251000,1.6385284662246704,-0.39136072993278503,0.30226385593414307,217,0.0007
1153,25200,-0.5796784162521362,25199,36.5150258,543.36,252000,18.515213012695312,-0.5967947840690613,0.26645541191101074,218,0.0007
1153,25300,-0.7581151127815247,25299,36.822204420000006,543.36,253000,1.0410912036895752,-0.6792265176773071,0.5155109167098999,219,0.0007
1153,25400,-0.8545171022415161,25399,37.12288909,549.25,254000,2.0672450065612793,-0.4694514870643616,0.7373452186584473,220,0.0007
1154,25500,-0.41933274269104004,25499,35.27065046,551.95,255000,0.8460090756416321,-0.6477541327476501,0.33184415102005005,220,0.0007
1153,25600,-0.10120922327041626,25599,33.91782086,554.57,256000,1.1807655096054077,-0.5376051068305969,-0.31912124156951904,221,0.0007
1153,25700,0.10086164623498917,25699,31.0518304,561.62,257000,0.28516560792922974,-0.7204509377479553,0.6897624731063843,222,0.0007
1153,25800,0.7549091577529907,25799,29.047144649999996,568.35,258000,0.9682420492172241,-0.7586310505867004,0.871890977025032,223,0.0007
1153,25900,-0.5014809966087341,25899,25.856855260000003,575.55,259000,0.6772674322128296,-0.7955568432807922,0.3005015254020691,224,0.0007
1154,26000,0.6663080453872681,25999,24.87270758,583.44,260000,2.8024096488952637,-0.619053304195404,-0.08345472812652588,225,0.0007
1154,26100,0.3265485167503357,26099,20.969390380000004,590.96,261000,3.0990419387817383,-0.4970908761024475,0.4348897337913513,226,0.0007
1153,26200,0.2970207929611206,26199,21.235726319999998,596.92,262000,1.4961819648742676,-0.46962660551071167,-0.8248883485794067,227,0.0007
1153,26300,0.3910213112831116,26299,17.364721660000004,604.71,263000,1.3231160640716553,-0.5531049966812134,0.8501334190368652,227,0.0007
1153,26400,0.5500236749649048,26399,16.93359984,611.91,264000,0.9202815890312195,-0.5317010879516602,0.5292699337005615,228,0.0007
1153,26500,0.037322644144296646,26499,16.35450425,618.65,265000,0.32467520236968994,-0.5025103092193604,0.8151405900716782,229,0.0007
1153,26600,-0.4349881112575531,26599,16.9680694,623.83,266000,0.5629623532295227,-0.7325979471206665,0.8502988070249557,230,0.0007
1154,26700,2.7212636470794678,26699,16.992102310000003,630.03,267000,11.697030067443848,-0.8828021287918091,-0.5078550577163696,231,0.0007
1154,26800,1.0264368057250977,26799,16.358666090000003,637.76,268000,2.256065845489502,-0.41201576590538025,0.20393294095993042,232,0.0007
1154,26900,1.0783240795135498,26899,15.510661030000001,645.94,269000,3.6223654747009277,-0.5899742841720581,0.3256496787071228,233,0.0007
1154,27000,0.3823484778404236,26999,15.157505520000004,654.1,270000,0.5326062440872192,-0.6847943663597107,0.7925998717546463,233,0.0007
1154,27100,-0.3113456070423126,27099,10.835049860000003,660.41,271000,1.1208817958831787,-0.567857563495636,0.2892605662345886,234,0.0007
1154,27200,-0.4803040623664856,27199,10.059267500000002,668.51,272000,1.3963396549224854,-0.5806552171707153,0.6086259484291077,235,0.0007
1154,27300,-0.5646365880966187,27299,6.653343179999999,675.97,273000,0.33396169543266296,-0.46111950278282166,0.9396235160529613,236,0.0007
1154,27400,-0.5503631830215454,27399,6.541068849999999,684.11,274000,0.6383383274078369,-0.5914183855056763,0.684027224779129,237,0.0007
1154,27500,0.13235518336296082,27499,4.2109481900000025,690.77,275000,0.20111048221588135,-0.5704196691513062,0.6579190790653229,238,0.0007
1154,27600,1.596020221710205,27599,1.6824882900000029,698.3,276000,36.73888397216797,-0.463874876499176,0.560131698846817,239,0.0007
1153,27700,2.0171992778778076,27699,2.1134786800000014,705.77,277000,7.821239471435547,-0.685514509677887,-0.36052441596984863,240,0.0007
1153,27800,-0.0923774242401123,27799,-0.8272829599999977,712.77,278000,0.753446638584137,-0.2897574007511139,0.6306816637516022,240,0.0007
1154,27900,0.38786500692367554,27899,-1.9037221099999995,712.81,279000,0.8185598254203796,-0.6734532117843628,0.7534617930650711,241,0.0007
1154,28000,-0.6366548538208008,27999,-2.3803436199999988,714.14,280000,2.8652100563049316,-0.4495089650154114,0.458209753036499,242,0.0007
1153,28100,1.2279142141342163,28099,-6.5301423299999986,721.63,281000,21.33873176574707,-0.608155369758606,-0.17327678203582764,243,0.0007
1153,28200,-0.41148385405540466,28199,-9.987150029999997,729.49,282000,0.9384732246398926,-0.5364358425140381,0.6761430203914642,244,0.0007
1154,28300,-0.22974073886871338,28299,-12.74886713,735.35,283000,1.773394227027893,-0.29674509167671204,0.6443234980106354,245,0.0007
1154,28400,-1.260780692100525,28399,-17.22454519,742.37,284000,2.2326159477233887,-0.7882994413375854,0.7317990660667419,246,0.0007
1154,28500,-0.5614520907402039,28499,-18.508252579999997,750.93,285000,2.113149642944336,-0.5095993876457214,0.7947715371847153,246,0.0007
1154,28600,-0.18776758015155792,28599,-21.785110819999996,758.91,286000,0.4926144480705261,-0.6552139520645142,0.7227851450443268,247,0.0007
1154,28700,0.2595093846321106,28699,-21.394538629999996,766.7,287000,2.898343801498413,-0.5028044581413269,-0.35028982162475586,248,0.0007
1154,28800,0.502670168876648,28799,-22.004032659999996,774.64,288000,1.9809648990631104,-0.7578116655349731,0.5697880685329437,249,0.0007
1154,28900,-0.596560537815094,28899,-25.43277067,777.97,289000,0.6718062162399292,-0.6287692189216614,0.5232450366020203,250,0.0007
1154,29000,-0.22732679545879364,28999,-25.65303322,777.97,290000,0.6782888174057007,-0.5009484887123108,0.8267916887998581,251,0.0007
1154,29100,0.8881222605705261,29099,-29.973699300000003,788.51,291000,1.7732410430908203,-0.7365193367004395,0.4267351031303406,252,0.0007
1154,29200,0.28760406374931335,29199,-33.532437359999996,797.15,292000,0.4261477589607239,-0.5338128805160522,0.8763701394200325,252,0.0007
1154,29300,0.570004403591156,29299,-38.72119755,801.8,293000,0.7392629384994507,-0.44566768407821655,0.8745550513267517,253,0.0007
1154,29400,-0.8186460733413696,29399,-39.643682029999994,804.76,294000,3.4262566566467285,-0.632994532585144,-0.2879875898361206,254,0.0007
1154,29500,-0.918950080871582,29499,-41.13692228,809.63,295000,12.205011367797852,-0.4325334429740906,-0.5539155006408691,255,0.0007
1154,29600,2.152736186981201,29599,-41.49166671,817.49,296000,14.597577095031738,-0.6438809633255005,0.10129749774932861,256,0.0007
1154,29700,-0.15856759250164032,29699,-44.609954730000005,821.89,297000,2.4903032779693604,-0.5123995542526245,-0.8959918022155762,257,0.0007
1154,29800,0.7857426404953003,29799,-46.01730252,829.75,298000,7.541459560394287,-0.7579126358032227,0.15272581577301025,258,0.0007
1154,29900,0.34443843364715576,29899,-50.84163722000001,829.9,299000,3.3271727561950684,-0.7192885875701904,0.23442095518112183,258,0.0007
1154,30000,-1.0418570041656494,29999,-50.91470307,829.9,300000,6.045347213745117,-0.29294636845588684,-0.11061728000640869,259,0.0007
1154,30100,-0.06593602150678635,30099,-50.803354040000016,836.38,301000,1.3648310899734497,-0.5414467453956604,-0.8734854459762573,260,0.0007
1154,30200,-0.8410927057266235,30199,-51.42077114000001,836.38,302000,3.2852797508239746,-0.7251583933830261,0.6301957964897156,261,0.0007
1154,30300,-3.2851269245147705,30299,-53.940005570000004,841.01,303000,32.88771438598633,-0.39457350969314575,-0.24034178256988525,262,0.0007
1154,30400,-0.20783153176307678,30399,-56.281286200000004,842.04,304000,1.9993808269500732,-0.5739947557449341,0.5104394853115082,263,0.0007
1154,30500,-2.3186821937561035,30499,-59.139684360000004,840.14,305000,2.636718273162842,-0.5235016942024231,0.42214852571487427,264,0.0007
1154,30600,-0.05824127048254013,30599,-59.88785448000001,840.14,306000,0.7982174158096313,-0.5961250066757202,0.042385756969451904,265,0.0007
1154,30700,0.45484963059425354,30699,-60.37075334,840.14,307000,2.882093906402588,-0.6439558267593384,-0.3682166337966919,265,0.0007
1154,30800,-0.3794136941432953,30799,-61.100419949999996,840.14,308000,0.983850359916687,-0.5307132005691528,0.18443900346755981,266,0.0007
1154,30900,0.23925566673278809,30899,-61.34507256,840.14,309000,2.5030124187469482,-0.5090506076812744,-0.4196169376373291,267,0.0007
1154,31000,-0.3942750096321106,30999,-65.1729862,846.18,310000,1.162703275680542,-0.5412859320640564,0.5726870000362396,268,0.0007
1154,31100,-0.18889087438583374,31099,-66.54609556,852.99,311000,0.5353360176086426,-0.5758218765258789,0.38497263193130493,269,0.0007
1154,31200,-0.5020397901535034,31199,-65.90323844000001,855.41,312000,1.5490529537200928,-0.4159308969974518,0.060294389724731445,270,0.0007
1154,31300,-0.023360485211014748,31299,-66.44471511,862.62,313000,0.3301197290420532,-0.24824848771095276,0.6773504316806793,271,0.0007
1154,31400,-0.45842307806015015,31399,-68.89946156,864.52,314000,2.54903507232666,-0.4312145709991455,-0.33222270011901855,271,0.0007
1155,31500,-0.12289474159479141,31499,-71.84547839,869.9,315000,1.1064717769622803,-0.3591363728046417,-2.588041305541992,272,0.0007
1155,31600,-0.5126549005508423,31599,-76.90811871,873.75,316000,4.042776107788086,-0.2788223624229431,0.4153396487236023,273,0.0007
1155,31700,-2.522674560546875,31699,-77.58595325999998,880.03,317000,12.616828918457031,-0.6158538460731506,-0.07136380672454834,274,0.0007
1155,31800,0.07863911241292953,31799,-79.91316764,885.02,318000,0.6801782846450806,-0.30067384243011475,0.926436223089695,275,0.0007
1155,31900,-0.6740707159042358,31899,-82.65927183,891.52,319000,1.7388198375701904,-0.48831096291542053,0.5538115203380585,276,0.0007
1155,32000,0.08663495630025864,31999,-85.68326444,894.38,320000,0.29951855540275574,-0.35698920488357544,0.8062585294246674,276,0.0007
1155,32100,-0.06614051759243011,32099,-86.81117173000001,896.21,321000,0.18815281987190247,-0.5040305256843567,0.78069107234478,277,0.0007
1155,32200,-0.22677648067474365,32199,-87.36274026,896.21,322000,0.8470931053161621,-0.6082354187965393,0.04099833965301514,278,0.0007
1155,32300,2.492791175842285,32299,-87.40063085,896.21,323000,11.734885215759277,-0.5414007902145386,-0.19728803634643555,279,0.0007
1156,32400,0.5265281200408936,32399,-88.27761039,896.77,324000,6.248052597045898,-0.4232126772403717,0.30781370401382446,280,0.0007
1156,32500,-0.03182750940322876,32499,-88.56722348000001,896.77,325000,0.42712631821632385,-0.5311055779457092,0.6892124116420746,281,0.0007
1155,32600,-0.6446524262428284,32599,-88.61369968000001,890.78,326000,1.0353786945343018,-0.49302393198013306,0.8382144421339035,282,0.0007
1155,32700,-0.9815619587898254,32699,-88.60584104000002,883.97,327000,3.245950222015381,-0.5598899126052856,0.7641842067241669,282,0.0007
1156,32800,0.1655886173248291,32799,-88.18866290000001,883.97,328000,1.093058466911316,-0.3747200071811676,-0.048152923583984375,283,0.0007
1156,32900,-0.859978199005127,32899,-89.52608630000003,884.2,329000,10.805752754211426,-0.4669175148010254,-1.0541636943817139,284,0.0007
1156,33000,0.1745022088289261,32999,-88.44624121000001,885.02,330000,0.39796435832977295,-0.4385744035243988,0.6813087165355682,285,0.0007
1156,33100,0.2889242470264435,33099,-87.94423637000001,890.76,331000,0.250592976808548,-0.5765770077705383,0.9477372020483017,286,0.0007
1156,33200,-0.06696011126041412,33199,-89.11024835,878.39,332000,1.5338448286056519,-0.3874032199382782,0.1317426562309265,287,0.0007
1156,33300,0.25485658645629883,33299,-88.53729030000002,871.32,333000,0.7310734987258911,-0.382185697555542,0.9476397633552551,287,0.0007
1157,33400,-0.1992492973804474,33399,-88.69703881000001,871.32,334000,1.231355905532837,-0.5100202560424805,0.5146097838878632,288,0.0007
1157,33500,-0.8902702331542969,33499,-89.16109708,871.32,335000,2.939112663269043,-0.586042582988739,0.6134791076183319,289,0.0007
1157,33600,-2.498849630355835,33599,-89.70494171,871.32,336000,21.74533462524414,-0.39041557908058167,0.03930044174194336,290,0.0007
1157,33700,1.4586787223815918,33699,-89.91272905,865.86,337000,8.446846961975098,-0.4129501283168793,0.035266101360321045,291,0.0007
1157,33800,0.25390347838401794,33799,-91.47130637999999,864.81,338000,0.09922683984041214,-0.3785237669944763,0.9905502945184708,292,0.0007
1157,33900,-0.03806183859705925,33899,-91.93805107999998,864.81,339000,1.088732123374939,-0.49805575609207153,0.6917096078395844,292,0.0007
1157,34000,0.9782085418701172,33999,-92.8054354,851.54,340000,3.2012290954589844,-0.4433090090751648,-0.1536846160888672,293,0.0007
1157,34100,-0.4970327913761139,34099,-93.43043839,846.02,341000,4.594517707824707,-0.4332502782344818,0.5190230906009674,294,0.0007
1157,34200,0.06295349448919296,34199,-93.89306046,839.0,342000,0.2688240706920624,-0.5886682271957397,0.6328658163547516,295,0.0007
1157,34300,0.3323919177055359,34299,-92.95906632000002,837.47,343000,8.21389389038086,-0.35097476840019226,0.3629336953163147,296,0.0007
1158,34400,-1.2748569250106812,34399,-92.64189539,837.47,344000,5.651140213012695,-0.4199851453304291,-0.2126246690750122,297,0.0007
1157,34500,-0.08483755588531494,34499,-92.96583956,837.47,345000,0.19718994200229645,-0.23436108231544495,0.8912511020898819,297,0.0007
1157,34600,-0.4931086599826813,34599,-93.17936889,831.03,346000,0.6485278010368347,-0.4781283438205719,0.8909423649311066,298,0.0007
1157,34700,0.3358997106552124,34699,-92.32867497000001,826.68,347000,1.7001539468765259,-0.5121077299118042,0.7395966649055481,299,0.0007
1157,34800,0.637302041053772,34799,-92.15466652,831.64,348000,13.517695426940918,-0.35222893953323364,0.6181785464286804,300,0.0007
1157,34900,-0.02944912575185299,34899,-92.31258213,817.25,349000,0.28199994564056396,-0.28483566641807556,0.9302128702402115,301,0.0007
1158,35000,-0.15756544470787048,34999,-92.14862814,806.27,350000,0.6783038973808289,-0.5953685641288757,0.8776761069893837,302,0.0007
1158,35100,-0.7350517511367798,35099,-91.94431315999998,802.69,351000,3.9528675079345703,-0.439056932926178,0.8125146925449371,303,0.0007
1158,35200,-0.13754960894584656,35199,-91.98885935999999,809.22,352000,2.6475703716278076,-0.3409036099910736,-0.5250762701034546,303,0.0007
1158,35300,1.9393947124481201,35299,-92.18564721999999,780.68,353000,5.051808834075928,-0.4204654097557068,0.8899469077587128,304,0.0007
1158,35400,-0.1803264170885086,35399,-91.62657639999999,776.7,354000,0.13136392831802368,-0.5657404065132141,0.9704018998891115,305,0.0007
1158,35500,-0.12361601740121841,35499,-92.45775977999998,770.47,355000,1.5455906391143799,-0.2390574961900711,0.53424933552742,306,0.0007
1158,35600,-0.6250591278076172,35599,-94.32207974999997,764.23,356000,2.6801557540893555,-0.34294837713241577,-0.9403924942016602,307,0.0007
1158,35700,-0.32534059882164,35699,-91.84019428000002,751.05,357000,2.1619057655334473,-0.43678873777389526,0.6074753105640411,308,0.0007
1158,35800,0.23699124157428741,35799,-92.26613856,751.05,358000,3.2070205211639404,-0.2808223366737366,0.5118963420391083,309,0.0007
1158,35900,0.7194212675094604,35899,-91.65907745,742.83,359000,1.3996456861495972,-0.4563117027282715,0.8251872807741165,309,0.0007
1158,36000,0.39063477516174316,35999,-93.40054179999998,729.12,360000,1.6871278285980225,-0.3686802387237549,-0.265830397605896,310,0.0007
1158,36100,1.2272942066192627,36099,-92.98908814999999,726.53,361000,8.44515323638916,-0.47090595960617065,-0.4375098943710327,311,0.0007
1158,36200,-0.009287908673286438,36199,-93.87650552,721.67,362000,0.9512724876403809,-0.5296416878700256,0.35415613651275635,312,0.0007
1158,36300,0.5437705516815186,36299,-93.10942004999998,721.67,363000,8.662551879882812,-0.40956196188926697,-0.05546152591705322,313,0.0007
1158,36400,-0.018464185297489166,36399,-92.2768508,719.5,364000,0.5691533088684082,-0.20726780593395233,0.723003089427948,314,0.0007
1158,36500,0.6213534474372864,36499,-92.03343397000002,717.42,365000,4.162374019622803,-0.4198409914970398,0.07721197605133057,314,0.0007
1158,36600,-0.2131766825914383,36599,-90.86699324,722.61,366000,5.759557247161865,-0.30083176493644714,-0.17519724369049072,315,0.0007
1158,36700,-2.3349675757344812e-06,36699,-92.26354552999999,721.28,367000,320.81292724609375,-0.0003453528042882681,-7.015006065368652,316,0.0007
1158,36800,0.24186615645885468,36799,-90.96590884000001,716.96,368000,1.2540977001190186,-0.41804414987564087,0.8954481929540634,317,0.0007
1158,36900,-0.04348810762166977,36899,-89.97464125000002,716.96,369000,0.37825632095336914,-0.4962734580039978,0.9089459776878357,318,0.0007
1158,37000,-0.6357558369636536,36999,-87.94059656000002,717.38,370000,1.1244016885757446,-0.2648646831512451,0.4842127561569214,319,0.0007
1158,37100,-0.3779532313346863,37099,-87.96308789000003,723.34,371000,0.5944854021072388,-0.47447043657302856,0.9523382671177387,320,0.0007
1158,37200,0.3558793365955353,37199,-88.16769706000001,723.34,372000,1.8476101160049438,-0.3990069031715393,0.5964559316635132,321,0.0007
1158,37300,0.49935445189476013,37299,-87.40523246000002,708.16,373000,4.536788463592529,-0.5047425627708435,-0.14616596698760986,321,0.0007
1159,37400,0.14360901713371277,37399,-88.32580779,706.86,374000,0.4085403382778168,-0.3622104227542877,0.6667024493217468,322,0.0007
1159,37500,-0.08825124800205231,37499,-87.32903789999999,706.86,375000,0.4544045925140381,-0.4322832226753235,0.23520159721374512,323,0.0007
1159,37600,-1.273195505142212,37599,-85.58260574999998,709.91,376000,5.091193199157715,-0.4600493311882019,-0.3997516632080078,324,0.0007
1159,37700,1.0429189205169678,37699,-85.00331121,709.91,377000,5.968867301940918,-0.5053163766860962,-0.13463211059570312,325,0.0007
1159,37800,-0.7030590772628784,37799,-84.44548906,709.91,378000,3.3857085704803467,-0.46142739057540894,-0.7012358903884888,325,0.0007
1159,37900,-0.41997772455215454,37899,-83.49930136,709.91,379000,14.656723022460938,-0.43284162878990173,-0.2078932523727417,326,0.0007
1159,38000,0.4825594425201416,37999,-83.69329437999998,705.65,380000,4.0686421394348145,-0.41467028856277466,0.6332939565181732,327,0.0007
1159,38100,-0.13834190368652344,38099,-83.35768580999998,705.65,381000,0.3727087080478668,-0.3943890929222107,0.9526589550077915,328,0.0007
1159,38200,1.0526819229125977,38199,-82.68915375,698.11,382000,11.208625793457031,-0.4409113824367523,-0.5553685426712036,329,0.0007
1159,38300,0.07984478771686554,38299,-82.96548802,687.42,383000,0.4784912168979645,-0.3295397162437439,0.8035498261451721,330,0.0007
1159,38400,0.01092408038675785,38399,-83.22289140000001,682.77,384000,0.36701568961143494,-0.4343542456626892,0.6973318457603455,331,0.0007
1159,38500,-0.26399216055870056,38499,-82.15681426999998,687.15,385000,1.476898193359375,-0.42017632722854614,0.5943447947502136,332,0.0007
1159,38600,0.15323759615421295,38599,-83.41858366000001,686.55,386000,2.1015756130218506,-0.42083844542503357,-0.4439222812652588,332,0.0007
1159,38700,-0.2503933310508728,38699,-82.27235908,681.54,387000,3.4985365867614746,-0.19241197407245636,-0.3022822141647339,333,0.0007
1159,38800,-0.48307380080223083,38799,-81.84115172,681.54,388000,0.6026272177696228,-0.47472071647644043,0.9419234097003937,334,0.0007
1159,38900,-0.5878719091415405,38899,-78.91519742999999,683.66,389000,5.524251461029053,-0.4318065047264099,0.5359637439250946,335,0.0007
1159,39000,0.8686825633049011,38999,-79.27415916,678.28,390000,2.0030322074890137,-0.36095115542411804,-0.6690350770950317,336,0.0007
1159,39100,0.019731495529413223,39099,-79.99916193,662.35,391000,0.3252255320549011,-0.3990021347999573,0.7589751034975052,337,0.0007
1159,39200,-0.06780706346035004,39199,-80.66062672999999,659.62,392000,0.1832493245601654,-0.6424745917320251,0.9194188192486763,338,0.0007
1159,39300,0.9068855047225952,39299,-81.28790763,655.99,393000,7.082467555999756,-0.5208435654640198,0.644891232252121,338,0.0007
1159,39400,-0.06339286267757416,39399,-80.44025453,638.57,394000,0.09515048563480377,-0.5077068209648132,0.9797790832817554,339,0.0007
1159,39500,0.361467182636261,39499,-80.22983544,638.57,395000,2.8324103355407715,-0.4257241189479828,0.5702331364154816,340,0.0007
1159,39600,-0.3986068367958069,39599,-79.88645455,639.95,396000,2.057577133178711,-0.5415269136428833,-0.7476259469985962,341,0.0007
1159,39700,-0.36277759075164795,39699,-81.3255972,643.58,397000,2.245999813079834,-0.5095499753952026,-0.2951850891113281,342,0.0007
1160,39800,0.09110011160373688,39799,-80.95649055000001,650.65,398000,0.2453416883945465,-0.5342177152633667,0.7496903836727142,343,0.0007
1160,39900,-0.7266371250152588,39899,-81.30320475,644.59,399000,5.4603424072265625,-0.40270090103149414,0.1015772819519043,343,0.0007
1160,40000,-0.9721649289131165,39999,-81.3023417,644.59,400000,3.739844560623169,-0.2922016978263855,0.4563326835632324,344,0.0007
